,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfDependents
39451,1,0.90319163,61,3,1577.0,0.35,7,1,0,0.0
39452,0,0.010822042,64,0,2176.0,0.08,4,0,2,0.0
39453,0,0.0,40,0,0.095580884,5000.0,9,0,0,1.0
39454,0,0.881983525,43,1,0.071214686,7680.0,6,3,0,4.0
39455,0,0.031430047,74,0,0.216894511,4900.0,13,0,0,1.0
39456,0,0.470389547,35,0,0.383654938,12333.0,9,0,1,1.0
39457,0,0.540753021,54,0,0.255396692,10700.0,11,0,0,1.0
39458,0,0.455734052,50,0,0.373305671,7229.0,8,0,1,3.0
39459,0,0.144330007,39,0,0.665673259,3690.0,11,0,1,0.0
39460,0,0.016332789,48,2,1.71685543,1500.0,6,1,2,2.0
39461,0,0.639680008,37,0,0.391363948,2917.0,5,0,0,4.0
39462,0,0.848367725,57,0,0.557022333,10074.0,11,0,2,2.0
39463,0,0.042804527,37,0,0.299170083,10000.0,9,0,1,2.0
39464,0,0.155812987,49,0,0.241765481,6071.0,12,0,2,2.0
39465,0,0.021244521,53,0,0.224814422,6600.0,21,0,1,0.0
39466,0,0.9999999,29,0,0.07158981,3100.0,2,0,0,0.0
39467,0,0.045505219,53,0,1.245501799,2500.0,7,0,1,0.0
39468,0,0.483218376,34,0,0.745212323,1200.0,9,0,0,0.0
39469,0,0.042842616,75,0,1044.0,0.16,9,0,1,0.0
39470,0,0.090897361,62,0,0.123633305,5944.0,5,0,0,0.0
39471,0,0.11371836,66,0,0.392202599,3000.0,10,0,1,0.0
39472,0,0.019917706,77,0,8964.0,330.24,18,0,11,0.0
39473,0,0.933030722,46,0,0.293286835,5734.0,4,0,1,1.0
39474,0,0.000491211,63,0,812.0,0.48,7,0,1,1.0
39475,0,0.038657074,62,0,16.0,8.29,5,0,0,1.0
39476,0,0.121557062,58,0,0.342971419,12000.0,23,0,2,4.0
39477,0,0.010423034,61,0,0.199126001,6864.0,6,0,1,3.0
39478,0,0.800885588,27,0,1.653153153,221.0,8,0,0,2.0
39479,0,0.105674431,39,0,0.288435578,20000.0,12,0,2,2.0
39480,0,0.183743438,43,0,0.333070245,3800.0,7,0,1,2.0
39481,0,0.049590517,74,0,2013.0,0.26,11,0,2,1.0
39482,0,0.280518292,31,0,0.254872564,2000.0,6,0,0,0.0
39483,0,0.014567266,42,0,0.25749643,2100.0,7,0,0,0.0
39484,0,0.0340912,86,0,0.026244953,1485.0,16,0,0,0.0
39485,1,0.089018074,65,1,0.451274363,2000.0,14,0,0,1.0
39486,0,0.155803939,64,0,1274.0,0.55,4,0,1,3.0
39487,0,0.007983315,79,0,0.164645161,3874.0,8,0,1,0.0
39488,1,0.531763947,24,0,94.0,1.19,4,1,0,0.0
39489,0,0.97480252,49,0,0.40295203,5419.0,12,0,2,1.0
39490,0,0.102975795,46,0,0.302577097,16180.0,9,0,2,5.0
39491,0,0.0,50,0,0.5244965,7000.0,9,0,3,2.0
39492,0,0.407036257,40,0,0.324194324,6236.0,7,0,1,3.0
39493,0,0.0072671,71,0,2375.0,0.12,15,0,2,0.0
39494,0,0.205234782,44,1,0.589442815,3750.0,8,0,1,2.0
39495,0,0.045332326,60,0,0.510837917,3090.0,8,0,0,0.0
39496,0,0.208459483,65,0,0.402628321,10500.0,19,0,2,0.0
39497,0,0.801927817,62,0,0.542357189,10800.0,15,0,2,1.0
39498,0,0.347079642,65,0,0.31259747,5770.0,7,0,1,0.0
39499,0,0.037138986,57,0,0.776389756,1600.0,4,0,1,0.0
39500,0,0.027388902,61,0,1032.0,0.0,5,0,1,0.0
39501,0,0.053768356,42,0,0.166565053,8200.0,5,0,1,1.0
39502,0,0.132012955,62,0,0.132678133,3255.0,16,0,0,0.0
39503,0,0.209279845,49,0,0.144948426,22200.0,10,0,2,0.0
39504,0,0.194669757,55,0,0.392921416,3333.0,9,0,0,0.0
39505,0,0.9999999,77,0,9.0,933.87,0,0,0,0.0
39506,0,0.000425441,36,0,0.087063563,4467.0,2,0,0,4.0
39507,0,0.112922177,83,0,1756.0,0.45,11,0,1,0.0
39508,0,0.0,41,0,944.0,0.0,4,0,1,2.0
39509,0,0.02945168,68,0,1490.0,0.14,4,0,1,0.0
39510,0,0.024602394,82,0,0.015022861,1530.0,5,0,0,0.0
39511,1,0.965771864,64,0,0.401617251,2967.0,6,0,1,0.0
39512,0,0.495090855,60,0,0.201613737,9666.0,11,0,0,0.0
39513,0,0.0,61,0,0.276430892,4000.0,7,0,0,0.0
39514,0,0.05957617,46,0,0.087002765,4700.0,5,0,0,1.0
39515,0,0.619032765,49,0,0.487367385,9142.0,16,0,2,0.0
39516,0,0.041997708,66,0,0.031413613,4201.0,14,0,0,0.0
39517,0,0.0,64,0,0.439171123,2991.0,5,0,2,0.0
39518,0,0.081027031,27,0,0.079560063,7000.0,3,0,0,0.0
39519,0,0.14359532,65,0,0.464629552,7166.0,16,0,2,0.0
39520,0,0.8878515,40,0,2864.0,0.12,11,0,2,0.0
39521,0,0.072157114,77,0,54.0,0.04,1,0,0,0.0
39522,0,0.073393188,27,0,0.09965295,4033.0,5,0,0,1.0
39523,1,0.50059976,26,0,37.0,8117.03,3,0,0,1.0
39524,0,0.312818528,58,0,1.079596977,3969.0,10,0,1,0.0
39525,0,0.001795743,44,0,541.0,0.6,12,0,1,0.0
39526,0,0.000719981,51,0,0.410931511,6000.0,4,0,2,4.0
39527,0,0.035955289,40,0,0.332070898,6600.0,16,0,1,0.0
39528,0,0.025814993,72,0,0.252671493,2900.0,6,0,0,0.0
39529,0,0.040482565,59,0,1.607196402,2000.0,6,0,2,0.0
39530,0,0.006631879,27,0,0.186841149,2750.0,6,0,0,0.0
39531,0,0.795578785,34,0,0.234153169,5000.0,5,0,0,0.0
39532,0,0.023677452,71,0,0.536947352,6400.0,15,0,4,0.0
39533,0,0.045277483,53,0,0.305010209,6366.0,22,0,2,1.0
39534,0,0.062270599,29,0,0.102974256,4000.0,6,0,0,0.0
39535,0,0.5372545,51,0,0.135802469,9395.0,9,0,2,2.0
39536,0,0.818836233,36,0,0.350306585,3750.0,4,0,1,2.0
39537,0,0.0,75,0,0.530586767,800.0,1,0,0,0.0
39538,0,0.006399573,49,0,2.0,280.81,2,0,0,0.0
39539,0,0.309672452,56,0,0.611262799,5859.0,11,0,2,0.0
39540,0,0.011518357,62,0,0.602159753,5833.0,25,0,1,0.0
39541,1,0.425249169,23,0,0.002497918,1200.0,2,0,0,0.0
39542,0,1.0119988,35,0,0.242736645,5334.0,5,0,1,1.0
39543,0,0.0,36,0,0.204794603,8300.0,4,0,1,1.0
39544,0,0.005924852,78,0,0.240075992,10000.0,4,0,1,0.0
39545,0,0.010225477,40,0,0.302664975,3151.0,4,0,1,0.0
39546,0,0.115099631,43,0,0.34488689,7558.0,11,0,2,3.0
39547,0,0.137606586,25,0,0.343034881,4500.0,5,0,1,0.0
39548,0,0.9999999,61,0,9.0,0.0,3,0,0,0.0
39549,0,0.044519906,68,0,70.0,0.09,5,0,0,0.0
39550,0,0.04995005,68,1,0.188162368,5000.0,6,0,1,0.0
39551,0,0.054238267,43,0,0.245784979,9133.0,13,0,1,2.0
39552,0,0.062413895,25,0,0.442470013,2250.0,13,0,1,0.0
39553,0,0.088784045,45,0,0.561370482,2655.0,17,0,1,2.0
39554,0,0.0,85,0,0.185477506,3800.0,9,0,2,2.0
39555,0,0.094588218,49,0,0.185640521,4066.0,12,0,0,0.0
39556,0,0.03630193,68,0,35.0,0.17,6,0,0,0.0
39557,0,0.08571746,48,1,0.012102078,3800.0,2,0,0,0.0
39558,0,0.605507811,45,0,0.412756392,3558.0,14,0,0,1.0
39559,0,0.547805527,46,0,1816.0,0.4,7,0,1,2.0
39560,0,0.687623087,53,0,0.270360111,1804.0,3,0,0,0.0
39561,0,0.734227847,37,0,0.888467015,4213.0,7,0,1,3.0
39562,0,0.002437348,88,0,0.266518601,1800.0,5,0,1,0.0
39563,0,0.045230783,66,0,0.261726869,17800.0,12,0,3,0.0
39564,0,0.578947368,31,1,0.299487508,3121.0,7,1,0,2.0
39565,0,0.0,71,0,0.061652522,10250.0,13,0,1,0.0
39566,0,0.9999999,38,0,4.0,2314.15,5,0,0,0.0
39567,0,0.9999999,32,0,0.313354364,950.0,2,5,0,0.0
39568,0,0.016931076,58,0,118.0,0.18,4,0,0,0.0
39569,0,0.279037174,75,0,0.094226443,4000.0,6,0,0,0.0
39570,0,0.196380858,62,0,387.0,0.46,11,0,0,3.0
39571,0,0.585510514,42,0,0.61122861,5200.0,8,0,1,3.0
39572,1,0.999802684,40,0,0.475578406,1166.0,4,0,0,3.0
39573,0,0.078921979,41,0,0.255504261,11263.0,6,0,1,2.0
39574,0,0.020223789,63,0,0.005434783,6255.0,3,0,0,0.0
39575,0,0.133573751,53,0,0.20829167,13000.0,19,0,1,3.0
39576,0,0.0,42,0,0.289401927,5500.0,7,0,1,1.0
39577,0,0.018420083,59,0,0.142790481,15000.0,7,0,1,1.0
39578,0,0.076601088,48,0,0.014873141,8000.0,5,0,0,3.0
39579,0,0.332912919,54,1,0.547693686,11164.0,15,0,4,0.0
39580,0,0.027332954,61,0,1.439112178,1666.0,6,0,1,0.0
39581,0,0.029127342,54,0,0.465983906,4100.0,19,0,1,0.0
39582,1,2.110670574,48,5,0.158285714,6999.0,5,0,0,3.0
39583,1,0.181019332,52,0,0.948694596,3293.0,11,0,2,0.0
39584,0,0.407424351,52,0,0.16459276,3535.0,3,0,0,0.0
39585,0,0.010890308,92,0,0.002380726,10500.0,13,0,0,0.0
39586,0,1.124250583,60,2,0.350768971,11833.0,20,0,1,0.0
39587,0,0.063660642,61,0,892.0,0.4,13,0,1,1.0
39588,0,0.07880931,56,0,1810.0,0.17,4,0,1,0.0
39589,0,0.007245664,58,0,295.0,0.58,5,0,1,0.0
39590,0,0.014086344,38,0,0.684631499,5250.0,7,0,1,2.0
39591,0,0.133184134,78,0,0.305882353,1189.0,6,0,1,0.0
39592,0,0.0,25,0,0.578420467,898.0,3,0,0,0.0
39593,0,0.042917588,72,0,0.261115926,15000.0,9,0,4,0.0
39594,0,0.223055966,44,0,0.430297475,12000.0,13,0,2,3.0
39595,0,0.371441899,68,0,0.322801979,6266.0,19,0,0,2.0
39596,0,0.431769936,53,0,0.715641261,3266.0,9,0,1,0.0
39597,0,0.509899756,62,0,1414.0,0.58,8,0,2,0.0
39598,0,0.04111355,57,0,0.046993287,7000.0,3,0,0,0.0
39599,0,0.34985414,31,0,0.532940272,3900.0,9,0,1,0.0
39600,0,0.638312444,45,1,0.04603469,9166.0,6,0,0,0.0
39601,0,0.0,49,0,0.292115573,4083.0,4,0,1,0.0
39602,0,0.73271756,66,3,0.519458734,8941.0,11,1,3,0.0
39603,0,0.984007996,62,1,2358.0,0.24,4,0,2,0.0
39604,0,0.121409882,56,0,120.0,0.21,5,0,0,2.0
39605,0,0.9999999,57,0,1149.0,0.49,2,0,1,0.0
39606,0,0.866491835,60,0,0.597638862,5166.0,10,0,0,0.0
39607,0,0.003036812,68,0,0.047816673,11083.0,5,0,1,1.0
39608,0,0.501302339,46,0,0.636472168,6700.0,16,0,2,1.0
39609,0,0.000698778,37,0,0.0,6439.0,4,0,0,0.0
39610,0,0.024479977,42,0,0.307535642,5400.0,11,0,2,3.0
39611,0,0.707191721,45,3,0.292893117,8934.0,16,1,2,1.0
39612,0,0.326218961,40,0,1.340531894,5000.0,7,0,2,1.0
39613,0,0.014592536,56,0,0.143816989,6250.0,9,0,1,1.0
39614,0,0.281777077,71,0,0.434056594,10000.0,9,0,2,1.0
39615,0,0.246753247,25,0,0.002964845,2360.0,1,0,0,0.0
39616,0,0.094766315,51,0,0.214595135,3000.0,6,0,0,1.0
39617,0,0.359632018,81,0,0.751784185,7005.0,6,0,3,0.0
39618,0,0.716802279,49,4,0.23737177,7700.0,7,0,1,4.0
39619,0,0.06769731,75,0,0.082053743,2083.0,11,0,0,0.0
39620,0,0.0,44,0,0.477124183,2600.0,3,0,1,0.0
39621,0,0.048937911,61,0,0.00959808,5000.0,2,0,0,0.0
39622,0,0.9999999,44,1,0.138939671,3828.0,1,1,0,0.0
39623,0,0.010568586,45,0,0.499485773,2916.0,15,0,1,0.0
39624,0,0.018101011,56,0,0.345948257,4676.0,13,0,1,0.0
39625,0,0.039089793,63,1,0.171855947,12300.0,19,0,2,2.0
39626,0,0.072676709,38,0,0.178152887,9300.0,14,0,1,1.0
39627,0,0.022985935,58,0,0.222995001,4600.0,17,0,2,1.0
39628,1,0.850272995,48,0,1382.0,8.62,15,0,0,3.0
39629,0,0.823388012,50,0,0.35608049,8000.0,5,0,1,3.0
39630,0,0.003497452,60,1,0.258985059,7428.0,12,0,2,0.0
39631,0,0.063771761,51,1,0.344230368,14376.0,13,0,4,0.0
39632,0,0.113630822,29,1,0.075569772,2500.0,3,0,0,0.0
39633,0,0.88976378,55,0,0.323935213,5000.0,3,0,1,0.0
39634,1,1.020395921,61,0,0.166568838,15332.0,6,2,1,1.0
39635,0,0.054079855,74,0,1038.0,0.03,3,0,1,0.0
39636,0,0.661537959,49,0,11782.0,0.0,10,0,2,1.0
39637,0,0.353155374,45,0,1435.0,1.0,13,0,2,2.0
39638,0,0.9999999,29,0,0.135932034,2000.0,2,2,0,1.0
39639,0,0.002768928,80,0,0.135859729,8839.0,8,0,2,0.0
39640,0,0.069902736,35,0,0.433044637,1500.0,5,0,1,0.0
39641,1,0.574850299,31,0,0.090969677,3000.0,2,0,0,0.0
39642,0,0.028918137,44,0,0.23964004,9000.0,5,0,1,0.0
39643,0,0.32984494,50,0,0.154301075,3719.0,3,0,0,1.0
39644,0,0.009687248,65,0,0.006107718,1800.0,6,0,0,0.0
39645,0,0.969860535,61,0,0.749376559,2405.0,6,0,2,0.0
39646,0,0.084583083,63,0,0.135117704,3100.0,17,0,1,0.0
39647,0,0.67265486,37,0,0.358437146,5297.0,5,0,1,3.0
39648,0,0.109028473,60,0,0.452909418,5000.0,22,0,2,0.0
39649,0,0.021177502,70,0,2.00886918,450.0,4,0,0,0.0
39650,0,0.131877843,62,0,0.103145574,4100.0,9,0,0,1.0
39651,0,0.705130914,50,0,0.31810686,6063.0,4,0,0,0.0
39652,0,0.542063333,40,0,0.878161344,5416.0,7,0,3,0.0
39653,1,1.274542429,51,4,1.097180564,5000.0,10,0,2,0.0
39654,0,0.305417525,62,1,0.09675116,2800.0,5,0,0,0.0
39655,0,0.004945165,56,0,0.051389722,5000.0,5,0,0,0.0
39656,0,0.9999999,48,0,0.102331606,3087.0,1,0,0,0.0
39657,0,0.368631369,21,0,0.320102433,780.0,7,0,0,0.0
39658,1,0.9999999,47,0,0.022325709,7300.0,2,1,0,1.0
39659,1,0.926720168,52,0,0.553620384,6200.0,9,0,1,2.0
39660,0,0.036430478,50,1,0.289342132,5000.0,15,0,1,2.0
39661,0,0.14510852,30,0,0.24635073,5000.0,9,0,1,0.0
39662,0,0.283578208,67,0,0.138417058,8300.0,10,0,1,0.0
39663,0,0.031794732,85,1,0.60516129,1549.0,7,0,1,0.0
39664,0,0.435282962,44,0,0.309995826,9583.0,8,0,2,0.0
39665,0,0.017586441,45,0,0.240673794,13000.0,13,0,1,4.0
39666,0,0.866982931,60,0,0.423744869,3166.0,7,1,0,0.0
39667,0,0.025449287,48,1,0.216904413,7500.0,3,0,1,1.0
39668,0,0.846387609,47,0,0.289223897,3581.0,5,0,1,0.0
39669,0,0.123923875,45,0,2627.0,0.02,9,0,2,1.0
39670,0,0.134443022,30,1,988.0,0.24,6,0,1,0.0
39671,0,0.254601539,43,0,0.286571143,3000.0,9,0,1,2.0
39672,0,0.0,59,0,0.443777838,11000.0,5,0,2,0.0
39673,0,0.112078544,51,0,0.135499354,5416.0,11,1,0,2.0
39674,0,0.9999999,45,0,0.347556411,9350.0,7,0,1,2.0
39675,0,0.100739045,40,0,0.334666476,7000.0,14,0,1,2.0
39676,0,0.067802174,58,0,0.297658262,16696.0,13,0,1,1.0
39677,0,0.541270486,64,0,0.217898508,12000.0,10,0,2,1.0
39678,0,0.059022738,39,1,0.611194403,2000.0,5,0,1,2.0
39679,0,0.0,52,1,0.219392567,5300.0,9,0,1,5.0
39680,0,0.159172887,62,0,0.645405964,5800.0,10,0,1,0.0
39681,0,0.268475303,51,0,2332.0,0.72,15,0,2,0.0
39682,0,0.10689055,75,0,0.010321865,9009.0,4,0,0,0.0
39683,0,0.008599427,77,0,0.095446182,4347.0,3,0,0,0.0
39684,0,0.9999999,29,1,233.0,0.1,1,0,0,0.0
39685,0,0.055163602,50,1,0.077701848,3950.0,3,0,0,2.0
39686,0,0.058027304,39,0,0.363527295,5000.0,9,0,1,0.0
39687,1,0.410360909,41,0,0.107658643,4569.0,5,1,0,2.0
39688,0,0.946508915,44,0,0.148162041,2665.0,5,0,0,1.0
39689,0,0.026749331,51,0,0.321787149,7967.0,7,0,2,0.0
39690,1,0.629887055,39,0,380.0,4.6,4,1,0,3.0
39691,0,0.008227578,49,1,0.434946958,8200.0,11,0,3,2.0
39692,0,0.270352946,49,1,0.278126225,5101.0,9,0,1,0.0
39693,0,0.339973848,35,0,0.104097236,5100.0,4,0,0,4.0
39694,0,0.238424585,39,0,0.344162799,2800.0,9,0,0,1.0
39695,0,0.898210179,39,0,0.463832785,4257.0,6,0,0,2.0
39696,0,0.29148342,41,0,4.119800333,600.0,5,0,1,0.0
39697,0,0.071967694,62,0,0.26752583,9000.0,7,0,1,0.0
39698,0,0.014796198,82,0,24.0,0.1,6,0,0,0.0
39699,0,0.100943759,48,0,0.356552962,2784.0,6,0,1,2.0
39700,0,0.024651618,52,2,0.375249944,4500.0,8,0,1,1.0
39701,0,0.998766708,51,0,0.557243708,6515.0,5,0,1,3.0
39702,0,0.9999999,30,0,0.106950175,3150.0,2,0,0,0.0
39703,0,0.040065776,37,0,0.31518228,6500.0,8,0,2,0.0
39704,0,0.493417032,34,0,0.645098584,3600.0,8,0,2,0.0
39705,0,0.054832357,62,0,0.15786419,8614.0,9,0,1,1.0
39706,0,0.805211131,48,0,0.493209158,5153.0,8,0,1,0.0
39707,0,0.011352273,43,0,0.095272104,7000.0,4,0,1,0.0
39708,0,0.936875048,54,2,0.148243359,3500.0,5,3,0,0.0
39709,0,0.143696805,40,1,0.514138817,3500.0,5,0,1,0.0
39710,1,1.253651038,56,2,427.0,4.15,4,2,0,0.0
39711,0,0.608130623,30,0,0.104986877,2666.0,2,0,0,0.0
39712,0,0.36535316,60,0,0.47458236,5566.0,15,0,1,0.0
39713,0,0.071705374,60,0,2656.0,0.01,2,0,1,0.0
39714,0,0.0,42,0,0.107508449,20416.0,7,0,2,4.0
39715,0,0.006909258,88,0,0.001974484,6583.0,5,0,0,0.0
39716,0,0.032406897,53,0,0.295410229,13333.0,9,0,1,0.0
39717,0,0.065416183,43,1,0.463817023,8000.0,7,0,1,2.0
39718,0,0.643503,48,0,0.214247456,5600.0,5,0,0,1.0
39719,0,0.130920452,59,0,0.049105655,9000.0,5,0,0,1.0
39720,0,0.402876812,48,1,0.351909523,6100.0,10,0,2,1.0
39721,0,0.07333076,56,0,0.195641921,10600.0,6,0,1,1.0
39722,0,0.02249429,73,0,0.277430642,4000.0,8,0,1,1.0
39723,0,0.03215596,80,0,960.0,0.02,5,0,1,0.0
39724,0,0.562713811,59,0,0.644733783,4300.0,15,0,1,0.0
39725,0,0.19030289,74,0,0.258414308,7100.0,13,0,1,1.0
39726,1,0.9999999,35,3,0.353441093,6000.0,5,2,0,1.0
39727,0,0.0,49,0,0.405606744,5100.0,8,0,1,3.0
39728,0,0.044431518,51,3,0.381402066,9000.0,14,0,2,3.0
39729,0,0.588393399,31,0,0.374695152,10250.0,7,0,1,0.0
39730,0,0.211185584,24,0,0.022283034,2557.0,3,0,0,0.0
39731,0,0.000469557,73,0,2457.0,0.06,18,0,2,0.0
39732,0,0.14350642,46,0,0.156437471,6500.0,8,0,1,2.0
39733,0,0.274182838,52,0,0.053262956,4167.0,4,0,0,0.0
39734,0,0.482686033,50,0,0.038771031,4100.0,3,0,0,0.0
39735,0,1.442327884,40,0,0.618848591,7416.0,9,0,1,0.0
39736,0,0.078325915,42,0,5850.0,0.0,6,0,1,0.0
39737,0,0.901713212,39,0,0.650874896,8400.0,19,0,1,1.0
39738,0,0.988883007,52,1,0.449563001,10983.0,4,0,2,2.0
39739,0,0.031958104,49,0,0.331897644,7893.0,7,0,2,1.0
39740,0,0.947705229,28,1,0.100437416,5943.0,8,0,0,0.0
39741,0,0.569184043,52,1,3233.0,0.21,10,0,1,4.0
39742,0,0.357240998,66,1,0.630304377,4500.0,11,0,2,2.0
39743,0,0.013147297,66,0,1104.0,0.34,10,0,1,0.0
39744,0,0.064098398,63,0,0.104668528,15400.0,7,0,1,1.0
39745,0,0.820966214,33,1,0.215156969,5000.0,4,0,0,1.0
39746,0,0.039816443,74,0,0.0324797,1600.0,10,0,0,0.0
39747,0,0.127271342,45,0,0.03233107,3092.0,4,0,0,2.0
39748,0,0.051303711,34,0,1720.0,0.04,6,0,1,0.0
39749,0,0.038049024,71,0,0.214397943,7000.0,4,0,1,0.0
39750,0,0.57341519,32,0,0.959563835,2200.0,10,0,1,0.0
39751,0,0.153056463,36,0,0.198644595,9000.0,4,0,1,0.0
39752,0,0.089149787,45,0,0.462468288,6700.0,6,0,1,2.0
39753,0,0.0,68,0,1676.0,0.33,7,0,2,0.0
39754,0,0.631980252,68,0,0.583427072,8000.0,20,0,2,0.0
39755,0,0.723130709,64,1,0.118395811,44308.0,16,0,2,0.0
39756,0,0.9999999,45,0,0.474098758,3300.0,5,0,0,0.0
39757,0,0.194680756,71,0,0.215322236,4685.0,8,0,1,1.0
39758,0,0.034491238,68,0,0.162418791,2000.0,14,0,0,0.0
39759,0,0.153709894,69,0,0.237871674,5750.0,10,0,1,0.0
39760,0,0.053848654,55,0,3639.0,0.34,5,0,2,0.0
39761,0,0.015054719,48,0,0.063672261,4051.0,3,0,0,2.0
39762,0,0.99260148,37,2,0.865783554,4000.0,8,0,2,0.0
39763,0,0.392434306,61,0,0.415485693,18416.0,12,0,2,1.0
39764,0,0.9999999,55,0,0.760068552,3500.0,7,0,1,2.0
39765,0,0.451694542,58,0,0.425562299,2800.0,10,0,1,0.0
39766,0,0.342685592,58,0,0.461407145,8200.0,6,0,2,2.0
39767,0,0.418110067,35,0,0.813103738,2380.0,13,0,2,2.0
39768,0,0.495026148,34,0,0.3766602,6700.0,10,0,0,4.0
39769,0,0.177255802,33,0,0.229442639,4000.0,10,0,0,2.0
39770,0,0.02298295,87,0,40.0,28.06,4,0,0,0.0
39771,0,0.64411801,29,0,0.524495101,5000.0,9,0,2,0.0
39772,0,0.38366718,58,0,0.882693394,7083.0,8,0,4,1.0
39773,0,1.08478803,50,0,0.741801145,1920.0,6,2,1,1.0
39774,0,0.0,35,0,0.516796641,3333.0,8,0,1,2.0
39775,0,0.086860876,32,0,0.185707984,6800.0,4,0,1,1.0
39776,0,0.928361369,27,0,0.117941029,2000.0,1,0,0,0.0
39777,0,0.508905197,40,0,0.115735533,8000.0,6,0,0,1.0
39778,0,0.029644502,60,2,25.0,3021.94,5,0,0,0.0
39779,0,0.89777707,35,0,0.320987654,3725.0,7,0,0,2.0
39780,0,0.034985402,50,1,1623.0,0.44,35,0,2,0.0
39781,0,0.278712173,60,0,0.564605996,3768.0,6,0,1,1.0
39782,0,0.228519196,40,0,0.175637394,6000.0,8,0,0,0.0
39783,0,0.0,45,2,0.48364924,4800.0,8,1,1,2.0
39784,0,0.047617439,71,0,438.0,0.34,9,0,1,0.0
39785,0,0.999898426,48,1,0.246246429,16450.0,5,0,2,2.0
39786,0,0.0,74,0,0.0,2000.0,13,0,0,0.0
39787,1,1.065754866,53,2,0.197240443,8841.0,13,0,1,2.0
39788,0,0.039694482,51,0,0.242523407,11000.0,8,0,1,0.0
39789,0,0.9999999,61,2,4359.0,0.27,6,0,3,0.0
39790,0,0.450167088,62,0,0.168923141,4800.0,5,0,0,0.0
39791,0,0.08305824,54,0,0.089509602,6300.0,6,0,0,2.0
39792,0,0.006492565,86,0,0.00092302,5416.0,2,0,0,0.0
39793,0,0.012266503,66,0,1759.0,0.11,7,0,1,0.0
39794,0,0.108918847,31,0,0.067733067,4000.0,2,0,0,1.0
39795,0,0.155057296,63,0,0.298056731,30000.0,12,0,2,3.0
39796,0,0.475680284,72,0,3753.0,0.0,11,0,1,0.0
39797,0,0.010341508,61,0,0.383774026,9416.0,11,0,2,1.0
39798,0,0.291133983,55,0,0.423683626,4500.0,12,0,1,0.0
39799,0,0.056156261,57,0,2322.0,0.01,5,0,1,0.0
39800,0,0.464139396,34,0,0.206378251,7650.0,13,0,0,1.0
39801,0,0.01002374,47,1,1567.0,0.44,10,0,2,0.0
39802,0,0.196340183,63,0,0.18361754,9851.0,4,0,1,1.0
39803,0,0.428601187,30,0,487.0,0.54,8,0,0,0.0
39804,0,0.151307356,65,0,0.657485562,2250.0,17,0,0,0.0
39805,0,0.003001855,37,0,0.084766094,2500.0,6,0,0,0.0
39806,0,0.091704829,39,0,0.041107561,4694.0,4,0,0,2.0
39807,0,0.015798947,90,0,0.002717391,2575.0,5,0,0,0.0
39808,0,0.086198868,55,0,0.287270557,6700.0,11,0,3,2.0
39809,0,0.198619662,71,0,0.125553188,6100.0,14,0,1,0.0
39810,0,0.076452599,29,0,0.188007495,1600.0,6,0,0,0.0
39811,0,0.010150332,34,0,0.703074231,4000.0,11,0,1,2.0
39812,0,0.026009403,71,0,0.020769602,6210.0,11,0,0,0.0
39813,0,0.046037558,64,0,0.35835222,7500.0,13,0,2,0.0
39814,0,0.0,51,0,0.310096154,5407.0,8,1,3,0.0
39815,0,0.927820019,37,2,0.468173432,6503.0,7,0,2,2.0
39816,0,0.004629458,60,0,0.201622818,4066.0,5,0,1,2.0
39817,0,0.016142806,37,0,1345.0,0.2,9,0,1,0.0
39818,0,0.486421388,51,0,0.567860422,5444.0,10,0,1,2.0
39819,0,0.9999999,39,0,0.315138051,3150.0,3,0,1,0.0
39820,0,0.296181108,50,2,0.186319765,4765.0,9,1,0,0.0
39821,0,0.485344565,42,0,0.52949017,3000.0,25,0,0,2.0
39822,0,0.016907432,46,0,0.184148911,17083.0,7,0,2,2.0
39823,0,0.000817089,65,0,294.0,0.04,8,0,0,0.0
39824,0,0.9999999,49,0,0.732667083,1600.0,5,0,0,0.0
39825,0,0.9999999,23,0,0.04023994,4000.0,2,0,0,1.0
39826,0,0.032038718,41,1,0.160312898,21220.0,8,0,2,2.0
39827,0,0.041414122,49,1,0.423995103,4900.0,16,0,2,1.0
39828,0,0.021082764,47,0,0.073154474,6000.0,8,0,1,0.0
39829,0,0.01062175,62,0,0.014227,3162.0,3,0,0,2.0
39830,0,0.0174626,69,0,0.391200677,13000.0,29,0,2,0.0
39831,0,0.064390557,45,2,0.609916782,5767.0,7,0,2,3.0
39832,0,0.210621011,33,0,0.590081984,5000.0,11,0,2,0.0
39833,0,0.044219105,48,0,2092.0,0.29,10,0,1,0.0
39834,0,0.055326817,59,0,0.71914043,2000.0,16,0,1,0.0
39835,1,0.9999999,26,0,0.078568794,2710.0,1,0,0,3.0
39836,1,0.965939533,41,5,0.198753297,8341.0,7,2,1,0.0
39837,0,0.666710143,38,0,0.29095958,3240.0,6,0,0,1.0
39838,0,0.289421158,21,0,0.001211754,3300.0,1,0,0,0.0
39839,0,0.015198439,86,0,0.041916168,500.0,8,0,0,0.0
39840,0,0.102002601,70,0,0.300199943,3500.0,17,0,1,0.0
39841,0,0.70329439,26,2,0.540148339,3100.0,8,1,2,1.0
